x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,type
-0.004454970359802246,-0.171308696269989,0.023262904392254313,-0.06733787059783936,-0.31983131170272827,0.020453169377219638,-0.1383306384086609,-0.4303961396217346,0.017622889386188945,-0.1760326623916626,-0.5176557004451752,0.01582616324878927,-0.0894935131072998,-0.370144784450531,-0.0768422210647941,-0.23916292190551758,-0.3986380696296692,-0.08523547147058252,-0.2137446403503418,-0.34162047505378723,-0.06463627759956125,-0.1687372326850891,-0.3149404525756836,-0.046676779730546514,-0.12760764360427856,-0.2770957350730896,-0.09379195664666895,-0.2573552131652832,-0.30321407318115234,-0.09752264116548304,-0.22767668962478638,-0.2437279224395752,-0.06981116776012186,-0.1902550458908081,-0.2194165587425232,-0.05659676585935358,-0.16676080226898193,-0.17896956205368042,-0.10265218709253077,-0.27631258964538574,-0.20524948835372925,-0.10390061382793192,-0.24172192811965942,-0.155348539352417,-0.07685974483035807,-0.1947920322418213,-0.1348816156387329,-0.06585572157644037,-0.20690679550170898,-0.08538627624511719,-0.10705016796134714,-0.3247660994529724,-0.15922576189041138,-0.11206940059207682,-0.39511817693710327,-0.19926291704177856,-0.10560436044477228,J
-0.016196250915527344,-0.18832319974899292,0.04903109708402553,-0.06909340620040894,-0.31987863779067993,0.04906777256701389,-0.129633367061615,-0.42180097103118896,0.05460317769620815,-0.16903865337371826,-0.5069964826107025,0.06114660912726322,-0.08950406312942505,-0.3660430610179901,-0.13288568741108975,-0.22616761922836304,-0.39055392146110535,-0.08669630473877987,-0.2012128233909607,-0.3326350748538971,-0.004689101021995157,-0.1625920534133911,-0.3061389923095703,0.04554274642441669,-0.12227708101272583,-0.2695009708404541,-0.15424708312775692,-0.24501293897628784,-0.3044891357421875,-0.10157491302516064,-0.2107102870941162,-0.23406291007995605,-0.010982822984715312,-0.17569786310195923,-0.20072412490844727,0.03255252504322925,-0.16264808177947998,-0.1745285987854004,-0.15875657683636746,-0.2616170048713684,-0.20547038316726685,-0.0997507426741322,-0.22018957138061523,-0.1521865725517273,-0.03295175766970715,-0.17906594276428223,-0.12521040439605713,-0.0182786121818026,-0.2060367465019226,-0.09348869323730469,-0.15816449409749112,-0.31846100091934204,-0.1552029848098755,-0.14927188342835507,-0.3836979269981384,-0.1947646141052246,-0.14551503247048458,J
-0.006225287914276123,-0.1791611909866333,0.04131792701309678,-0.06283944845199585,-0.321956068277359,0.04091134137934205,-0.12951934337615967,-0.43353599309921265,0.04197462863749024,-0.16479414701461792,-0.5217428505420685,0.04363488994067666,-0.08990097045898438,-0.3694022297859192,-0.10117044456774238,-0.23546725511550903,-0.3970976769924164,-0.0823633164959574,-0.20788025856018066,-0.3394700586795807,-0.03285374649340156,-0.16650909185409546,-0.31500476598739624,-0.0009204138746099488,-0.12722235918045044,-0.27756673097610474,-0.12325987376743797,-0.2532994747161865,-0.3052508234977722,-0.09946955897385124,-0.22095799446105957,-0.2411995530128479,-0.04446103953296188,-0.18508851528167725,-0.21252572536468506,-0.02052040368789676,-0.16796040534973145,-0.18118178844451904,-0.13177048571878913,-0.27223142981529236,-0.20625072717666626,-0.10133318759972099,-0.23451513051986694,-0.155994713306427,-0.05473753221804145,-0.18897086381912231,-0.13287460803985596,-0.043686648537459405,-0.2091991901397705,-0.09040981531143188,-0.1349651903706217,-0.32487887144088745,-0.1625003218650818,-0.13003914960199836,-0.3943592309951782,-0.20224684476852417,-0.12203275569254401,J
-0.00025027990341186523,-0.17125511169433594,0.024588472230789193,-0.055523693561553955,-0.3154791593551636,0.024357532171961793,-0.1254236102104187,-0.41824954748153687,0.02212219966804696,-0.17478036880493164,-0.48424261808395386,0.02071875615274621,-0.09090828895568848,-0.3719925880432129,-0.05837052033984946,-0.2401127815246582,-0.4067951738834381,-0.07436782957756805,-0.2165411114692688,-0.3502351641654968,-0.06519028635466384,-0.17009764909744263,-0.3221427798271179,-0.05399588586533355,-0.13087928295135498,-0.2839629054069519,-0.0773065918847351,-0.26224029064178467,-0.31622999906539917,-0.08771034421170043,-0.23320966958999634,-0.25546395778656006,-0.06862332762921142,-0.1947638988494873,-0.23229968547821045,-0.05869243757570075,-0.17053568363189697,-0.18724417686462402,-0.08998190702641296,-0.27984628081321716,-0.21645081043243408,-0.09816138537371444,-0.24784010648727417,-0.1695089340209961,-0.07705246748173522,-0.20237278938293457,-0.15079659223556519,-0.06664857359373855,-0.21039122343063354,-0.09264308214187622,-0.09835250021660613,-0.32896918058395386,-0.1685311198234558,-0.10695307047808456,-0.40201568603515625,-0.20870882272720337,-0.1021503293677597,J
-0.021615266799926758,-0.19673562049865723,0.0417047197535112,-0.07690823078155518,-0.32945960760116577,0.030779197679407844,-0.13702762126922607,-0.43076610565185547,0.025594601274974593,-0.17119550704956055,-0.5269310474395752,0.021943312005646476,-0.09130227565765381,-0.37017738819122314,-0.15233045270895218,-0.2332414984703064,-0.39146849513053894,-0.11010613491987442,-0.20505410432815552,-0.33034563064575195,-0.023686422167770615,-0.16295349597930908,-0.3054342269897461,0.031021881715901145,-0.12259829044342041,-0.27039361000061035,-0.1740463321492598,-0.2474014163017273,-0.29830366373062134,-0.12377188554262375,-0.21129488945007324,-0.22406208515167236,-0.027033476291649094,-0.17495322227478027,-0.1911296248435974,0.021367931605823287,-0.1624411940574646,-0.17304372787475586,-0.1792677139327452,-0.262291818857193,-0.1989336609840393,-0.12226037880634522,-0.21884721517562866,-0.14183181524276733,-0.0495639202580378,-0.17524677515029907,-0.11456739902496338,-0.030496005101554147,-0.20620763301849365,-0.0919293761253357,-0.18015478005861496,-0.32420414686203003,-0.1545514464378357,-0.17180324545358872,-0.3908846080303192,-0.19463354349136353,-0.16496909609293198,J
-0.012454330921173096,-0.18995392322540283,0.03649882646351443,-0.06697916984558105,-0.3311251401901245,0.0364640248015462,-0.12249553203582764,-0.4518347382545471,0.03798848809748279,-0.15880566835403442,-0.5486433804035187,0.03765183361321078,-0.11540377140045166,-0.34765076637268066,-0.07368972105831517,-0.23029571771621704,-0.3820229470729828,-0.04264976037592305,-0.19936370849609375,-0.3496096432209015,0.0022560546647696356,-0.1621227264404297,-0.33302584290504456,0.030192772392922507,-0.15868663787841797,-0.2566111087799072,-0.08772617531866445,-0.24405843019485474,-0.3009066581726074,-0.04563452256769551,-0.20869958400726318,-0.25348103046417236,-5.707093367846028e-05,-0.176904559135437,-0.22641754150390625,0.015994037036591635,-0.19669854640960693,-0.16008663177490234,-0.08902979595512761,-0.25536802411079407,-0.21058332920074463,-0.04589922679514302,-0.21963733434677124,-0.1778562068939209,-0.012905944603687658,-0.18270015716552734,-0.15220755338668823,-0.011695202904945745,-0.23125392198562622,-0.07559823989868164,-0.08492786390633,-0.34330588579177856,-0.1539258360862732,-0.06377384019941701,-0.4026526212692261,-0.19271278381347656,-0.05157674057335271,J
-0.012294352054595947,-0.19229090213775635,0.040253975964049005,-0.06463980674743652,-0.33096954226493835,0.038876929855803155,-0.11608701944351196,-0.4498237073421478,0.039868196076611184,-0.15142393112182617,-0.5424505174160004,0.03921410588071694,-0.10862678289413452,-0.34846031665802,-0.09257538842513213,-0.22344571352005005,-0.38434046506881714,-0.0653716944391931,-0.19311684370040894,-0.3527514338493347,-0.01947702320768485,-0.15564954280853271,-0.33255836367607117,0.007767910207519435,-0.15006178617477417,-0.2571435570716858,-0.10857178496672759,-0.24197345972061157,-0.30390989780426025,-0.06825557576968322,-0.20584076642990112,-0.2527667284011841,-0.014218622283181048,-0.17461508512496948,-0.2262759804725647,0.00511523575977435,-0.18973690271377563,-0.1612291932106018,-0.11112440603329787,-0.2600118815898895,-0.21896368265151978,-0.06630367266490111,-0.22503763437271118,-0.18452775478363037,-0.023210795992156363,-0.18482041358947754,-0.15532630681991577,-0.019118270301362372,-0.22709345817565918,-0.07610148191452026,-0.10864017384602676,-0.33630824089050293,-0.15187156200408936,-0.09624502288653503,-0.39894232153892517,-0.1915077567100525,-0.0894910045201982,J
-0.016703784465789795,-0.19599205255508423,0.04717090785391065,-0.0650528073310852,-0.330631822347641,0.048672892748186314,-0.11420142650604248,-0.4433487355709076,0.055155020802089894,-0.14894819259643555,-0.539377748966217,0.05977577030546399,-0.11003202199935913,-0.34542378783226013,-0.10620317921154765,-0.2196785807609558,-0.37959086894989014,-0.05368058323972491,-0.18754303455352783,-0.3426356911659241,0.014530846512684548,-0.15060162544250488,-0.32254692912101746,0.052564871161052906,-0.1490575671195984,-0.25372040271759033,-0.12068940267079142,-0.23657572269439697,-0.29736077785491943,-0.05549902036898402,-0.19595158100128174,-0.24250316619873047,0.016646186484763348,-0.16291552782058716,-0.21373337507247925,0.042776436208555424,-0.1883934736251831,-0.15788596868515015,-0.11849876061194209,-0.24674010276794434,-0.20985782146453857,-0.04957102179639605,-0.2041553258895874,-0.1726704239845276,-0.00043494386943621066,-0.16457438468933105,-0.14250260591506958,-0.0011905775044169786,-0.2275468111038208,-0.0784602165222168,-0.11061168030016688,-0.33620554208755493,-0.14991629123687744,-0.08991900399439601,-0.39664870500564575,-0.18916618824005127,-0.0864395307015684,J
-0.017270982265472412,-0.1915629506111145,0.03712784307782613,-0.06931978464126587,-0.3275860548019409,0.03341355728690587,-0.12081485986709595,-0.4424760341644287,0.036095311816382036,-0.15183019638061523,-0.5435724556446075,0.038456773336577044,-0.10802227258682251,-0.34709227085113525,-0.11502544027979411,-0.22751975059509277,-0.3831876814365387,-0.06682649445946254,-0.19383686780929565,-0.342492938041687,0.0035068378295477487,-0.15551131963729858,-0.32222551107406616,0.04524653586332761,-0.1486731767654419,-0.2520526647567749,-0.12576826852972545,-0.24334174394607544,-0.298939049243927,-0.06611687136108912,-0.2019290328025818,-0.23884791135787964,0.006801452438878641,-0.16927176713943481,-0.2084484100341797,0.036596273954558,-0.18987387418746948,-0.15524017810821533,-0.12066278797800578,-0.2524395287036896,-0.20458060503005981,-0.05782892001087703,-0.2093726396560669,-0.16219496726989746,-0.009656226311278715,-0.17106544971466064,-0.13271605968475342,-0.007464882966530695,-0.23171299695968628,-0.07620126008987427,-0.11030237567837275,-0.3414139151573181,-0.14917981624603271,-0.08900343817884959,-0.4008529782295227,-0.18910151720046997,-0.08347868365461864,J
-0.010259747505187988,-0.19033628702163696,0.03806625998248592,-0.061690449714660645,-0.33017873764038086,0.035804598989386704,-0.11501479148864746,-0.4490584433078766,0.03663570007910266,-0.14813309907913208,-0.546793520450592,0.03665725460876956,-0.10351401567459106,-0.34679558873176575,-0.09576093831429944,-0.22128093242645264,-0.3837660551071167,-0.06494813093314633,-0.1901758313179016,-0.3483341336250305,-0.013583780800502154,-0.15145456790924072,-0.3286856412887573,0.017315469148059037,-0.14600396156311035,-0.2553907036781311,-0.11056255975137219,-0.23976290225982666,-0.3013671636581421,-0.06679001131425366,-0.20458000898361206,-0.24864894151687622,-0.008792171788911674,-0.1724008321762085,-0.22201603651046753,0.012968808809716847,-0.18786019086837769,-0.1606636643409729,-0.11195260712275967,-0.2607671916484833,-0.21625947952270508,-0.06282490917811856,-0.22598731517791748,-0.17868828773498535,-0.017790834022264335,-0.18650799989700317,-0.15067410469055176,-0.013638294836084697,-0.2282969355583191,-0.0783570408821106,-0.10869596579442486,-0.33429351449012756,-0.15145421028137207,-0.09309305676589474,-0.39534687995910645,-0.19111883640289307,-0.08613088407884106,J
-0.007805168628692627,-0.18025344610214233,0.02775778979912502,-0.06551271677017212,-0.32786497473716736,0.024623529845030134,-0.12458020448684692,-0.45083680748939514,0.020776908704192465,-0.15572082996368408,-0.5473592877388,0.016511948638708418,-0.10767388343811035,-0.34789490699768066,-0.06633810340508717,-0.23071253299713135,-0.38726288080215454,-0.06488228230819004,-0.20149832963943481,-0.3513360023498535,-0.04187743752345341,-0.1597326397895813,-0.33333292603492737,-0.024254204845874483,-0.15260905027389526,-0.25720733404159546,-0.08253452568396824,-0.24919229745864868,-0.30314165353775024,-0.07223847895011204,-0.2184429168701172,-0.2527630925178528,-0.04241285487159985,-0.18514752388000488,-0.2281433343887329,-0.030171346059887583,-0.19289451837539673,-0.16125518083572388,-0.09005911289796131,-0.27272921800613403,-0.21612846851348877,-0.07680134116753834,-0.24311554431915283,-0.1810017228126526,-0.04773821695789593,-0.20179802179336548,-0.157931387424469,-0.03926640763029354,-0.22933006286621094,-0.07239753007888794,-0.09329459457740086,-0.33714866638183594,-0.152957022190094,-0.08843429028138416,-0.4015474021434784,-0.19252866506576538,-0.07844004421576756,J
-0.013234436511993408,-0.1888548731803894,0.03662132054165568,-0.06664854288101196,-0.32939499616622925,0.03221227928594317,-0.12086433172225952,-0.44959309697151184,0.030272162999665397,-0.15047842264175415,-0.5505607426166534,0.027718627374326843,-0.1059795618057251,-0.3493722081184387,-0.09396962866588865,-0.22456961870193481,-0.3854854106903076,-0.06262748733564649,-0.1944851279258728,-0.3468935489654541,-0.00979995306983028,-0.15673619508743286,-0.32919782400131226,0.022161785062110084,-0.14733606576919556,-0.2574784755706787,-0.11005967155500684,-0.2428341507911682,-0.30146369338035583,-0.06777539149328504,-0.20954221487045288,-0.24686110019683838,-0.009245796580160004,-0.176683247089386,-0.22156423330307007,0.014029642115986007,-0.18775039911270142,-0.16081243753433228,-0.11302138910099302,-0.2621616721153259,-0.21121937036514282,-0.06574285075470243,-0.22878271341323853,-0.1737062931060791,-0.019593334276521546,-0.18891239166259766,-0.14898639917373657,-0.01328317400469814,-0.22692644596099854,-0.07658404111862183,-0.1115539152960423,-0.33145493268966675,-0.15294474363327026,-0.09576826587721143,-0.39501067996025085,-0.19198095798492432,-0.0869165439943913,J
-0.010919690132141113,-0.1856975555419922,0.0391128701472212,-0.06647384166717529,-0.3229225277900696,0.038637709369652384,-0.12441474199295044,-0.4399259090423584,0.03928858464001905,-0.15405774116516113,-0.5369539856910706,0.03891688634990942,-0.10400700569152832,-0.35029950737953186,-0.08956323141813982,-0.229067862033844,-0.39059922099113464,-0.0668237986660074,-0.2017166018486023,-0.35014620423316956,-0.0202222610509466,-0.1624685525894165,-0.3262691795825958,0.009225453747205847,-0.14492756128311157,-0.26005566120147705,-0.10776034320355166,-0.24569958448410034,-0.3040488362312317,-0.07496610606671084,-0.21297162771224976,-0.2475219964981079,-0.021708836281902677,-0.1800692081451416,-0.22049814462661743,0.00041508185910288375,-0.18466955423355103,-0.16461020708084106,-0.11349048788309801,-0.26363566517829895,-0.21605265140533447,-0.07750670934677828,-0.23090225458145142,-0.17822414636611938,-0.03516930292011011,-0.19130975008010864,-0.15347981452941895,-0.027311603972918874,-0.22283154726028442,-0.07811659574508667,-0.11411159063339937,-0.33347225189208984,-0.1558547019958496,-0.10502055610180605,-0.3965577483177185,-0.19500350952148438,-0.09709417397738207,J
-0.013838410377502441,-0.18808186054229736,0.03035758060923399,-0.06709033250808716,-0.3287948966026306,0.02324507196954073,-0.11989951133728027,-0.44482824206352234,0.02038039451053919,-0.15025246143341064,-0.5441285073757172,0.017235934711607115,-0.10482949018478394,-0.3457667827606201,-0.10661190005430399,-0.2225218415260315,-0.381519079208374,-0.07721877845415293,-0.19273227453231812,-0.34564274549484253,-0.02350797506460367,-0.15493524074554443,-0.32764214277267456,0.009363298281641619,-0.1455904245376587,-0.2523554563522339,-0.12042754145750223,-0.24023222923278809,-0.29746079444885254,-0.08055023106226145,-0.2067517638206482,-0.24467504024505615,-0.021074470155326708,-0.17387551069259644,-0.2186591625213623,0.002991330321492569,-0.18632245063781738,-0.15605509281158447,-0.12142986806520639,-0.25859612226486206,-0.2077590823173523,-0.07720971854814707,-0.2240329384803772,-0.1716366410255432,-0.032219447218267305,-0.1836225390434265,-0.14734113216400146,-0.026340862758843286,-0.22672617435455322,-0.07261824607849121,-0.11839859189876734,-0.33254683017730713,-0.14770251512527466,-0.10511149468311487,-0.39598676562309265,-0.187383234500885,-0.09826369585880457,J
-0.011753857135772705,-0.18850493431091309,0.03647616715068125,-0.06720119714736938,-0.3273044526576996,0.03190338821048044,-0.12086069583892822,-0.4468356668949127,0.030901653923933736,-0.14766186475753784,-0.547807365655899,0.02951566339368128,-0.10195726156234741,-0.3511831760406494,-0.10496352030997969,-0.22289425134658813,-0.3871956169605255,-0.0704607011294911,-0.19327068328857422,-0.3452360928058624,-0.011131067528481253,-0.15511929988861084,-0.32542186975479126,0.024899503447954885,-0.1443082094192505,-0.2589324712753296,-0.12102029635673262,-0.241258442401886,-0.30222687125205994,-0.07605111762052275,-0.2073674201965332,-0.24419403076171875,-0.011623638450259932,-0.17512762546539307,-0.21524590253829956,0.01519281626576685,-0.18686562776565552,-0.16365891695022583,-0.12321388139491773,-0.2619244456291199,-0.2129574418067932,-0.07356940372949339,-0.22650349140167236,-0.17226839065551758,-0.02460196218555666,-0.18740588426589966,-0.14504337310791016,-0.017552217236811885,-0.22758883237838745,-0.08047258853912354,-0.12089967145686842,-0.3345838189125061,-0.15388858318328857,-0.1042848320222447,-0.3936504125595093,-0.19475948810577393,-0.09519065334563948,J
-0.02956080436706543,-0.20642727613449097,0.05085788697363114,-0.07374012470245361,-0.3308170437812805,0.039198462221634145,-0.11707854270935059,-0.43379154801368713,0.035438064787399526,-0.14059287309646606,-0.5400192439556122,0.03145863891006684,-0.09733366966247559,-0.35012900829315186,-0.15729791268347526,-0.20890158414840698,-0.3805878460407257,-0.0916186754369619,-0.17614668607711792,-0.32924097776412964,0.006150930490207429,-0.1368057131767273,-0.30044400691986084,0.06316851482154107,-0.13578009605407715,-0.2527603507041931,-0.17477023943899894,-0.22733080387115479,-0.29692327976226807,-0.08930008455752159,-0.18264788389205933,-0.22422528266906738,0.022928184199940915,-0.150601327419281,-0.18848419189453125,0.07283617958785271,-0.17889708280563354,-0.1580418348312378,-0.17292516275881553,-0.24208199977874756,-0.2058047652244568,-0.08107025518654609,-0.19471555948257446,-0.15510505437850952,-0.0020030319468560265,-0.1561964750289917,-0.11931544542312622,0.008536992896210904,-0.2242313027381897,-0.08355331420898438,-0.166461545672405,-0.3288382887840271,-0.14485770463943481,-0.1434484009408834,-0.38486987352371216,-0.18657028675079346,-0.1393418793344381,J
-0.014961719512939453,-0.18787896633148193,0.03194202022478976,-0.07057702541351318,-0.32685214281082153,0.023758200051645417,-0.12339550256729126,-0.4452865421772003,0.020115102695683618,-0.14812958240509033,-0.5494716763496399,0.016551381962756295,-0.1036195158958435,-0.34991171956062317,-0.11262269033267103,-0.22629117965698242,-0.38447168469429016,-0.0809770048983296,-0.19444483518600464,-0.3415946364402771,-0.0235438802666863,-0.15540295839309692,-0.3216168284416199,0.011109003851572652,-0.1445000171661377,-0.2545703649520874,-0.1268521965868672,-0.2441609501838684,-0.2974982261657715,-0.08469035191609464,-0.2075958251953125,-0.23871898651123047,-0.020758169648786406,-0.17366641759872437,-0.2115125060081482,0.0055451207406918,-0.1859961748123169,-0.1567603349685669,-0.1274639786608418,-0.26150813698768616,-0.20470058917999268,-0.08008789731337629,-0.22402507066726685,-0.16442400217056274,-0.030739170444746833,-0.1824914813041687,-0.13887536525726318,-0.02329565113558374,-0.22709804773330688,-0.07245379686355591,-0.12393293244912229,-0.33407062292099,-0.14595991373062134,-0.10989454848839841,-0.39719969034194946,-0.1849561333656311,-0.10213990224673353,J
-0.020887911319732666,-0.1953892707824707,0.03601913031383219,-0.07222753763198853,-0.3301689624786377,0.02509423036320868,-0.12055879831314087,-0.4423511028289795,0.02108576771064463,-0.14597660303115845,-0.5489576458930969,0.01751276727958384,-0.10106241703033447,-0.35085368156433105,-0.13696746650890645,-0.22116470336914062,-0.3824472725391388,-0.0898646724577361,-0.19056087732315063,-0.3378194570541382,-0.011945989279013247,-0.15191763639450073,-0.3159373700618744,0.03440953668399516,-0.1401873230934143,-0.2549697160720825,-0.15096558753208456,-0.23873776197433472,-0.29684728384017944,-0.08959661546901998,-0.20002782344818115,-0.2325979471206665,-0.0009422352355272778,-0.16627132892608643,-0.2025877833366394,0.038642233872849374,-0.18224674463272095,-0.15807127952575684,-0.14941968146519002,-0.2559380531311035,-0.20615911483764648,-0.08254705492214498,-0.21527087688446045,-0.16187500953674316,-0.017489667346637816,-0.1754257082939148,-0.13342487812042236,-0.006806572263997168,-0.22547465562820435,-0.07757484912872314,-0.1440554571505004,-0.3307841420173645,-0.14457976818084717,-0.12900433067039785,-0.3928864002227783,-0.18415677547454834,-0.12425978604511556,J
-0.020935237407684326,-0.19818055629730225,0.038602724681936706,-0.07065767049789429,-0.3311544954776764,0.026716498668633903,-0.11950802803039551,-0.44158196449279785,0.0221506171034207,-0.14310169219970703,-0.54769167304039,0.017819993208490814,-0.0977364182472229,-0.35278892517089844,-0.14379224552646974,-0.21667075157165527,-0.3823665976524353,-0.09515021367803911,-0.18445634841918945,-0.3378753662109375,-0.014073749062276875,-0.14420068264007568,-0.31478285789489746,0.034496366988264526,-0.13766318559646606,-0.2554693818092346,-0.1583497114373813,-0.2364223599433899,-0.2976841330528259,-0.09477970375553468,-0.19633197784423828,-0.23298007249832153,-0.0020989845401118146,-0.162367582321167,-0.2025417685508728,0.03976359591945311,-0.18076443672180176,-0.15835726261138916,-0.156444299955524,-0.2550123333930969,-0.20596927404403687,-0.08643789215818742,-0.21297425031661987,-0.1613650918006897,-0.01860594748393396,-0.17176753282546997,-0.13209301233291626,-0.007200089272714649,-0.22518128156661987,-0.0789291262626648,-0.1504435129357944,-0.3297046422958374,-0.14673155546188354,-0.13348749651447633,-0.39060789346694946,-0.1868283748626709,-0.12784162535206178,J
-0.02420938014984131,-0.1984933614730835,0.0409926413619246,-0.07395744323730469,-0.33220815658569336,0.02876177197930474,-0.12162590026855469,-0.44668808579444885,0.022571926476928184,-0.14592868089675903,-0.5551693439483643,0.01679686969754357,-0.09909754991531372,-0.35503625869750977,-0.13922445708277564,-0.2189618945121765,-0.38408005237579346,-0.09246788406136375,-0.18573874235153198,-0.3407484292984009,-0.01371771608802419,-0.1454848051071167,-0.31914186477661133,0.0334523781263556,-0.13829338550567627,-0.257845401763916,-0.1552753322696958,-0.23674941062927246,-0.2996339201927185,-0.09276987844469886,-0.19535642862319946,-0.23406201601028442,-0.0013599694878507762,-0.16200709342956543,-0.20584219694137573,0.039474492433043906,-0.18100488185882568,-0.1621549129486084,-0.15499128633501869,-0.25690174102783203,-0.21150606870651245,-0.08451369637015205,-0.21504157781600952,-0.16544610261917114,-0.016059816343215516,-0.17365878820419312,-0.1354115605354309,-0.00466572911801677,-0.2246319055557251,-0.08318614959716797,-0.1507139527178083,-0.3275146484375,-0.14935660362243652,-0.13343987101080756,-0.390072762966156,-0.18884402513504028,-0.12795792752268653,J
-0.0257224440574646,-0.20147162675857544,0.04233651376449643,-0.07606232166290283,-0.33378031849861145,0.027773856661553964,-0.12205153703689575,-0.4443216919898987,0.021049087411995515,-0.14390850067138672,-0.5548926293849945,0.014552979274924382,-0.0992894172668457,-0.3530427813529968,-0.15555566036022128,-0.2184450626373291,-0.3831091523170471,-0.10173150383747043,-0.18371045589447021,-0.3366413116455078,-0.013769056171838656,-0.1433510184288025,-0.3134591281414032,0.038395111925240144,-0.13666445016860962,-0.2543368935585022,-0.17134317242420138,-0.237351655960083,-0.29887160658836365,-0.09909695618665637,-0.19397437572479248,-0.23059284687042236,0.0035864235938447564,-0.16024887561798096,-0.19987493753433228,0.0499407886632639,-0.17941313982009888,-0.15657281875610352,-0.16954263531482638,-0.2532792091369629,-0.20590132474899292,-0.0892419018677515,-0.20888757705688477,-0.15861791372299194,-0.015403243236903563,-0.16762882471084595,-0.12812155485153198,-0.004254371382955924,-0.2246994972229004,-0.07891744375228882,-0.16363034629142703,-0.33036044239997864,-0.14568519592285156,-0.14426589988983096,-0.39248746633529663,-0.18539267778396606,-0.1401878246001047,J
-0.028466343879699707,-0.20309066772460938,0.04535484634027398,-0.07598930597305298,-0.3320932388305664,0.03254868037686265,-0.12019860744476318,-0.4400481581687927,0.027910630625342492,-0.14140713214874268,-0.550671249628067,0.02337102539524949,-0.09906005859375,-0.3502410054206848,-0.15630297042741859,-0.21312177181243896,-0.3792039155960083,-0.09572204627409064,-0.18080729246139526,-0.3313065469264984,-0.0021857026157476867,-0.1412023901939392,-0.3057403862476349,0.05222572706327355,-0.1355385184288025,-0.2531505823135376,-0.17162790574445808,-0.232180655002594,-0.2951405644416809,-0.09190299786939704,-0.18748348951339722,-0.2235199213027954,0.01782971381828702,-0.1533159613609314,-0.19143646955490112,0.06704730115518487,-0.1773713231086731,-0.15711838006973267,-0.16909387387647712,-0.24946129322052002,-0.20500290393829346,-0.08325575717105949,-0.20170968770980835,-0.1558161973953247,-0.0058989469551988805,-0.1582319140434265,-0.12382996082305908,0.005169386916463736,-0.22329318523406982,-0.08019399642944336,-0.1624325928868302,-0.32459738850593567,-0.1399356722831726,-0.14571012236490333,-0.38877153396606445,-0.1755521297454834,-0.1459831563414582,J
-0.02758389711380005,-0.20359021425247192,0.044313632124499236,-0.07455790042877197,-0.334858238697052,0.027441626587346946,-0.11938923597335815,-0.44475114345550537,0.017680792310670768,-0.14010274410247803,-0.5563631951808929,0.008337427103356276,-0.09304791688919067,-0.35516592860221863,-0.16015931201593503,-0.21495157480239868,-0.3834577798843384,-0.10812469554559812,-0.18308299779891968,-0.33365511894226074,-0.018449852070375528,-0.14281952381134033,-0.3094014823436737,0.035448592328862105,-0.12922066450119019,-0.2573535442352295,-0.17782775295393094,-0.23351752758026123,-0.2979172468185425,-0.10580603761093244,-0.19242644309997559,-0.22643369436264038,0.002641674769506608,-0.15801411867141724,-0.1966955065727234,0.053332187408045684,-0.1712459921836853,-0.16004019975662231,-0.17792148125784024,-0.2518729865550995,-0.20626300573349,-0.0961942820014201,-0.20933419466018677,-0.15745598077774048,-0.014764230525656785,-0.16627514362335205,-0.1267319917678833,0.0013374705430351241,-0.21679377555847168,-0.08113420009613037,-0.17429357004778012,-0.31842416524887085,-0.14120978116989136,-0.15682411921636685,-0.3840430974960327,-0.17784851789474487,-0.1519511414827548,J
-0.02371370792388916,-0.2006053328514099,0.03702771234844704,-0.07160311937332153,-0.3349193334579468,0.020341988090024188,-0.11909985542297363,-0.4469287395477295,0.01112735680823107,-0.14428657293319702,-0.5563853085041046,0.0022764866199054268,-0.09794634580612183,-0.3514358401298523,-0.15607446488405685,-0.21691149473190308,-0.3790724575519562,-0.1102802982595108,-0.18289750814437866,-0.33540186285972595,-0.027969705503835485,-0.14168453216552734,-0.3127712905406952,0.022152153212175563,-0.13478904962539673,-0.2520623207092285,-0.17112085279489975,-0.2357996106147766,-0.2949204444885254,-0.10729384478594284,-0.1946430802345276,-0.23149782419204712,-0.00835351609106283,-0.1597374677658081,-0.20216017961502075,0.03796665686701317,-0.17544859647750854,-0.15386635065078735,-0.16973576005960922,-0.25338226556777954,-0.2029132843017578,-0.09810473081137161,-0.21231144666671753,-0.15931957960128784,-0.02354902457858543,-0.1700897216796875,-0.13004279136657715,-0.008047289777948663,-0.21803367137908936,-0.07332766056060791,-0.16481627580191116,-0.3212049603462219,-0.1370505690574646,-0.1499524420168541,-0.38735339045524597,-0.17344921827316284,-0.14419686850573044,J
